parentGroupCode,materialCode,parentGroupName,materialName,Alias,DESCRIPTION,UNITS,GST,BASE_PRICE
MG_CS0110,ML_MGCS2_002,Filling,Fine sand,Alias,DESCRIPTION,BAGS,18,0
MG_CS0110,ML_MGCS2_001,Filling,Coarse sand,Alias,DESCRIPTION,BAGS,18,0
MG_CS0110,ML_MGCS2_004,Filling,Stone dust,Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_005,Sheet Piling,"M 30, 100 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_008,Sheet Piling,"M 30, 300 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_001,Sheet Piling,"M 25, 100 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_004,Sheet Piling,"M 25, 300 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_002,Sheet Piling,"M 25, 200 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_007,Sheet Piling,"M 30, 250 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_006,Sheet Piling,"M 30, 200 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0111,ML_MGCS111_003,Sheet Piling,"M 25, 250 mm thick Precast Concrete Panel",Alias,DESCRIPTION,BAGS,18,0
MG_CS0113,ML_MGCS113_001,Heavy weight Aggregate,Aggregates - Barite,Alias,DESCRIPTION,BAGS,18,0
MG_CS0113,ML_MGCS113_003,Heavy weight Aggregate,Aggregates - Iron Shots,Alias,DESCRIPTION,BAGS,18,0
MG_CS0113,ML_MGCS113_002,Heavy weight Aggregate,Aggregates - Magnetite,Alias,DESCRIPTION,BAGS,18,0
MG_CS0113,ML_MGCS113_004,Heavy weight Aggregate,Aggregates - Lead Shots,Alias,DESCRIPTION,BAGS,18,0
MG_CS0117,ML_MGCS117_004,Shotcrete Type,Accelerated Admixtures,Alias,DESCRIPTION,BAGS,18,0
MG_CS0117,ML_MGCS117_002,Cementitious Grout,Propritory Grouting Material,Alias,DESCRIPTION,BAGS,18,0
MG_CS0117,ML_MGCS117_001,Cementitious Material,Silica Flume,Alias,DESCRIPTION,BAGS,18,0
MG_CS0117,ML_MGCS117_005,Shotcrete Type,Polymer Emulsion,Alias,DESCRIPTION,BAGS,18,0
MG_CS0117,ML_MGCS117_003,Shotcrete Type,Fibre Reinforcement,Alias,DESCRIPTION,BAGS,18,0
MG_CS0120,ML_MGCS120_004,Movement Joint,Proprietary Movement Joint in Composite Material,Alias,DESCRIPTION,BAGS,18,0
MG_CS0120,ML_MGCS120_001,Movement Joint,Proprietary Movement Joint in Epoxy Coated Mild Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0120,ML_MGCS120_003,Movement Joint,Proprietary Movement Joint in Anodized Aluminium,Alias,DESCRIPTION,BAGS,18,0
MG_CS0120,ML_MGCS120_002,Movement Joint,Proprietary Movement Joint in Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0123,ML_MGCS123_003,Slotted Channel Framing,"Pre-galvanized Steel - Studs,Tracks, U-Channels, Furring- Channels, L-Headers",Alias,DESCRIPTION,BAGS,18,0
MG_CS0123,ML_MGCS123_004,Slotted Channel Framing,"Hot-dip Galvanized Steel - Studs,Tracks, U-Channels, Furring- Channels, L-Headers",Alias,DESCRIPTION,BAGS,18,0
MG_CS0123,ML_MGCS123_001,Slotted Channel Framing,"Painted MS - Studs,Tracks, U-Channels, Furring- Channels, L-Headers",Alias,DESCRIPTION,BAGS,18,0
MG_CS0123,ML_MGCS123_002,Slotted Channel Framing,"Epoxy Coated steel - Studs,Tracks, U-Channels, Furring- Channels, L-Headers",Alias,DESCRIPTION,BAGS,18,0
MG_CS0126,ML_MGCS126_002,Water stop Bar,"PVC Dumb bell with central bulb (180 mm wide, 8 mm thick)",Alias,DESCRIPTION,BAGS,18,0
MG_CS0126,ML_MGCS126_001,Water stop Bar,PVC Water stop serrated with central bulb 225mm wide & 8-12mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0126,ML_MGCS126_003,Water stop Bar,"PVC Kickers (320 mm wide, 5 mm thick)",Alias,DESCRIPTION,BAGS,18,0
MG_CS0127,ML_MGCS127_004,Fibrous Reinforcing Material,Glass Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0127,ML_MGCS127_002,Fibrous Reinforcing Material,Micro Synthetic Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0127,ML_MGCS127_003,Fibrous Reinforcing Material,Macro Synthetic Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0127,ML_MGCS127_001,Fibrous Reinforcing Material,Steel Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0127,ML_MGCS127_005,Fibrous Reinforcing Material,Cellulose Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0128,ML_MGCS128_001,Floor Hardner,Epoxy Based Hardner,Alias,DESCRIPTION,BAGS,18,0
MG_CS0128,ML_MGCS128_002,Hardner,Floor Hardner,Alias,DESCRIPTION,BAGS,18,0
MG_CS0128,ML_MGCS128_003,Top coat hardner,High performance urethane,Alias,DESCRIPTION,BAGS,18,0
MG_CS0134,ML_MGCS134_001,Finish,Anodised,Alias,DESCRIPTION,BAGS,18,0
MG_CS0134,ML_MGCS134_002,Finish,Powder Coated,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_002,GI - Joint Reinforcement,Truss Tri Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_003,GI - Joint Reinforcement,Truss Twin Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_008,GI - Joint Reinforcement,Ladder Twin Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_010,GI - Joint Reinforcement,Ladder Eye Wire,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_004,GI - Joint Reinforcement,Truss Box Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_001,GI - Joint Reinforcement,Truss Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_007,GI - Joint Reinforcement,Ladder Tri Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_009,GI - Joint Reinforcement,Ladder Box Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_005,GI - Joint Reinforcement,Adjustable Truss Eye Wire,Alias,DESCRIPTION,BAGS,18,0
MG_CS0135,ML_MGCS135_006,GI - Joint Reinforcement,Ladder Mesh,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_005,Aluminium Floor Decking,Sheet  - 1.6 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_006,Aluminium Floor Decking,Sheet  - 2.0 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_007,Aluminium Floor Decking,Sheet  - 2.5mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_001,Aluminium Floor Decking,Sheet  - 0.6 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_003,Aluminium Floor Decking,Sheet  - 1.0 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_004,Aluminium Floor Decking,Sheet  - 1.2 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0142,ML_MGCS142_002,Aluminium Floor Decking,Sheet  - 0.8 mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_011,Steel Floor Decking,0.8 mm thick- Steel with Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_012,Steel Floor Decking,1.00 mm thick- Steel with Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_016,Steel Floor Decking,0.8 mm thick- Painted Steel Deck,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_017,Steel Floor Decking,1.00 mm thick- Painted Steel Deck,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_018,Steel Floor Decking,1.25 mm thcik- Painted Steel Deck,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_020,Steel Floor Decking,2.00 mm thick- Painted Steel Deck,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_002,Steel Floor Decking,1.00 mm thick- Bare Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_004,Steel Floor Decking,1.6 mm thick- Bare Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_003,Steel Floor Decking,1.25 mm thcik- Bare Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_013,Steel Floor Decking,1.25 mm thcik- Steel with Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_014,Steel Floor Decking,1.6 mm thick- Steel with Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_015,Steel Floor Decking,2.00 mm thick- Steel with Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_019,Steel Floor Decking,1.6 mm thick- Painted Steel Deck,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_005,Steel Floor Decking,2.00 mm thick-Bare Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_006,Steel Floor Decking,0.8 mm thick- Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_007,Steel Floor Decking,1.00 mm thick- Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_008,Steel Floor Decking,1.25 mm thcik- Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_009,Steel Floor Decking,1.6 mm thick- Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_010,Steel Floor Decking,2.00 mm thick- Galvanized Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0143,ML_MGCS143_001,Steel Floor Decking,0.8 mm thick- Bare Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0146,ML_MGCS146_003,Structural Rod Assemblies,Stainless Steel Rod Assemblies,Alias,DESCRIPTION,BAGS,18,0
MG_CS0146,ML_MGCS146_004,Structural Rod Assemblies,Chrome Plated Steel  Rod Assemblies,Alias,DESCRIPTION,BAGS,18,0
MG_CS0146,ML_MGCS146_001,Structural Rod Assemblies,Galvanised Steel Rod Assemblies,Alias,DESCRIPTION,BAGS,18,0
MG_CS0146,ML_MGCS146_002,Structural Rod Assemblies,High Tensile Steel Rod Assemblies,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_011,Vegitation control chemical,DSMA,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_014,Vegitation control chemical,Quinclorac,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_001,Vegitation control chemical,Benefin,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_004,Vegitation control chemical,Bensulide + oxadiazon,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_007,Vegitation control chemical,Pendimethalin,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_008,Vegitation control chemical,Prodiamine,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_009,Vegitation control chemical,Siduron,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_010,Vegitation control chemical,Dithiopyr,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_002,Vegitation control chemical,Benefin and trifluralin,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_003,Vegitation control chemical,Bensulide,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_005,Vegitation control chemical,Dithiopyr,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_006,Vegitation control chemical,Oxadiazon,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_012,Vegitation control chemical,Fenoxaprop-p-ethyl,Alias,DESCRIPTION,BAGS,18,0
MG_CS0147,ML_MGCS147_013,Vegitation control chemical,MSMA,Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_011,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 450mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_012,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 500mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_020,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 355mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_005,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 220mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_013,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 160mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_003,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 180mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_002,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 160mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_001,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 25mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_006,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 250mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_016,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 220mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_017,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 250mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_021,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 400mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_007,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 280mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_023,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 500mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_008,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 315mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_009,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 355mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_010,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 400mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_015,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 200mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_018,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 280mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_004,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 100 , PN 10 200mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_014,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 180mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_019,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 315mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0148,ML_MGCS148_022,HDPE Pipe PE100 PN 10,"HDPE Pipe PE 80 , PN 6 450mm dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0149,ML_MGCS149_001,Slurry,Bentonite,Alias,DESCRIPTION,BAGS,18,0
MG_CS0150,ML_MGCS150_002,Joint primer,Crystaline Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0150,ML_MGCS150_001,Joint primer,Epoxy Primer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_002,Ready Mix Concrete,R M C M-25,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_008,Ready Mix Concrete,R M C M-55,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_003,Ready Mix Concrete,R M C M-30,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_004,Ready Mix Concrete,R M C M-35,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_007,Ready Mix Concrete,R M C M-50,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_001,Ready Mix Concrete,R M C M-20,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_005,Ready Mix Concrete,R M C M-40,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_006,Ready Mix Concrete,R M C M-45,Alias,DESCRIPTION,BAGS,18,0
MG_CS0155,ML_MGCS155_009,Ready Mix Concrete,R M C M-60,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_005,Heavy weight Ready Made Mix Concrete,R M C M-40,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_006,Heavy weight Ready Made Mix Concrete,R M C M-45,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_007,Heavy weight Ready Made Mix Concrete,R M C M-50,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_003,Heavy weight Ready Made Mix Concrete,R M C M-30,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_004,Heavy weight Ready Made Mix Concrete,R M C M-35,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_002,Heavy weight Ready Made Mix Concrete,R M C M-25,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_008,Heavy weight Ready Made Mix Concrete,R M C M-55,Alias,DESCRIPTION,BAGS,18,0
MG_CS0156,ML_MGCS156_001,Heavy weight Ready Made Mix Concrete,R M C M-20,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_004,Self compacting concrete,R M C M-35- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_007,Self compacting concrete,R M C M-50- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_008,Self compacting concrete,R M C M-55- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_005,Self compacting concrete,R M C M-40- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_006,Self compacting concrete,R M C M-45- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_001,Self compacting concrete,R M C M-20 - Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_002,Self compacting concrete,R M C M-25- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0159,ML_MGCS159_003,Self compacting concrete,R M C M-30- Self Compacting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_008,Blanket Insulator,Plastic Fibre glass blanket R-3.6,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_021,Blanket Insulator,Mineral Wool Blanket,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_022,Blanket Insulator,Ceramic Fiber Blanket,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_023,Blanket Insulator,Tempmat - Mechanically Bonded Insulating Blanket,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_006,Blanket Insulator,Plastic Fibre glass blanket R-3.4,Alias,DESCRIPTION,BAGS,18,0
MG_CS0161,ML_MGCS0161_017,Blanket Insulator,Utilicore High Temperature Fiberglass Blanket R-3.5,Alias,DESCRIPTION,BAGS,18,0
